T2M_MIN,T2M_MAX,T2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,WS10M,date,field_id
24.48,30.4,26.97,2.36,22.27,89.51,4.72,2021-08-10,171623003907306
23.75,29.2,26.46,4.78,14.86,84.42,6.18,2021-08-11,171623003907306
21.93,28.06,24.71,19.35,1.97,93.01,4.05,2021-08-12,171623003907306
18.49,28.06,23.48,1.28,17.0,86.99,2.62,2021-08-13,171623003907306
15.97,26.61,21.29,0.0,24.63,70.84,2.58,2021-08-14,171623003907306
13.94,25.7,19.92,0.0,25.52,67.42,3.53,2021-08-15,171623003907306
16.37,27.51,21.88,0.87,23.7,75.4,2.84,2021-08-16,171623003907306
19.31,29.0,24.14,0.58,17.99,79.96,1.7,2021-08-17,171623003907306
20.85,30.04,25.27,0.03,21.19,76.85,1.63,2021-08-18,171623003907306
19.35,30.26,25.51,0.0,22.5,72.39,1.28,2021-08-19,171623003907306
19.82,30.65,25.41,0.0,22.87,76.32,2.38,2021-08-20,171623003907306
21.07,29.71,25.0,1.74,13.45,78.94,3.21,2021-08-21,171623003907306
21.74,30.9,25.56,0.19,22.65,79.61,2.29,2021-08-22,171623003907306
21.15,32.02,25.82,0.0,16.57,71.13,2.17,2021-08-23,171623003907306
21.91,33.38,27.3,5.68,23.57,78.19,3.24,2021-08-24,171623003907306
22.59,32.13,26.72,10.61,22.08,83.81,2.72,2021-08-25,171623003907306
21.99,30.62,25.95,12.96,17.29,80.46,2.28,2021-08-26,171623003907306
20.43,32.29,25.97,0.21,22.03,78.73,2.96,2021-08-27,171623003907306
21.55,31.69,26.43,0.05,22.57,77.88,3.49,2021-08-28,171623003907306
22.51,31.73,26.66,1.05,19.74,78.09,4.07,2021-08-29,171623003907306
21.38,29.21,24.63,5.81,19.64,84.8,1.85,2021-08-30,171623003907306
19.13,29.34,23.5,4.07,17.32,73.65,3.96,2021-08-31,171623003907306
14.72,26.66,20.44,1.41,23.22,65.24,4.73,2021-09-01,171623003907306
13.16,26.47,19.45,0.01,20.33,64.12,3.04,2021-09-02,171623003907306
14.45,27.07,20.43,0.98,9.83,63.59,3.43,2021-09-03,171623003907306
16.98,22.66,20.12,17.39,5.18,89.96,4.53,2021-09-04,171623003907306
13.56,26.54,19.84,0.05,23.5,72.88,3.65,2021-09-05,171623003907306
14.89,28.82,21.92,0.01,21.22,72.31,4.39,2021-09-06,171623003907306
16.99,29.48,22.97,19.03,18.39,72.08,6.33,2021-09-07,171623003907306
14.59,25.96,19.72,0.22,22.24,70.91,4.43,2021-09-08,171623003907306
12.33,24.72,18.77,0.0,21.46,68.46,2.92,2021-09-09,171623003907306
14.87,26.08,19.82,0.0,20.78,61.8,2.37,2021-09-10,171623003907306
16.93,29.0,22.44,0.05,17.27,71.97,6.04,2021-09-11,171623003907306
18.9,29.74,23.31,0.0,17.67,70.17,6.55,2021-09-12,171623003907306
17.44,30.25,23.29,0.0,16.14,72.31,4.69,2021-09-13,171623003907306
18.56,30.88,24.79,0.96,15.56,74.87,5.85,2021-09-14,171623003907306
14.85,27.32,20.34,0.02,21.15,65.11,3.08,2021-09-15,171623003907306
12.65,28.65,20.77,0.01,20.47,64.64,3.18,2021-09-16,171623003907306
17.41,30.92,24.05,0.0,20.19,74.03,2.54,2021-09-17,171623003907306
18.38,32.28,24.79,0.0,17.99,67.93,1.99,2021-09-18,171623003907306
19.4,31.06,24.58,0.03,16.74,70.34,3.35,2021-09-19,171623003907306
20.69,27.82,23.78,4.61,11.66,82.43,5.82,2021-09-20,171623003907306
14.17,21.39,19.2,26.27,6.02,85.71,5.44,2021-09-21,171623003907306
10.12,17.61,14.5,4.15,12.29,78.2,5.85,2021-09-22,171623003907306
8.1,20.23,13.42,0.0,20.82,63.62,5.2,2021-09-23,171623003907306
8.13,24.74,16.71,1.77,18.39,63.19,5.25,2021-09-24,171623003907306
8.79,21.62,15.05,1.43,19.8,67.63,4.1,2021-09-25,171623003907306
9.32,25.42,17.19,0.0,17.53,56.48,5.38,2021-09-26,171623003907306
14.23,29.52,21.31,0.0,18.18,65.76,6.24,2021-09-27,171623003907306
14.59,28.8,20.63,0.0,18.62,75.43,2.55,2021-09-28,171623003907306
14.19,30.83,22.23,0.0,17.55,72.69,2.52,2021-09-29,171623003907306
17.06,29.73,22.43,0.0,14.44,71.11,2.44,2021-09-30,171623003907306
14.67,29.47,21.3,1.2,16.16,63.61,3.64,2021-10-01,171623003907306
17.26,23.94,20.8,10.49,7.33,90.85,4.19,2021-10-02,171623003907306
17.33,24.98,20.59,5.32,8.98,86.16,3.18,2021-10-03,171623003907306
15.68,24.57,19.46,0.45,7.78,84.1,2.99,2021-10-04,171623003907306
15.26,24.3,19.48,0.57,6.61,82.32,3.76,2021-10-05,171623003907306
17.33,23.31,19.74,4.38,6.16,88.91,4.31,2021-10-06,171623003907306
15.88,24.07,19.9,15.8,10.02,87.66,2.12,2021-10-07,171623003907306
13.77,25.14,19.47,0.7,12.58,77.82,2.13,2021-10-08,171623003907306
15.84,27.96,21.36,0.01,14.14,74.24,4.52,2021-10-09,171623003907306
18.79,28.72,23.15,0.03,13.49,71.99,7.05,2021-10-10,171623003907306
15.09,25.87,21.1,20.92,4.83,82.75,8.19,2021-10-11,171623003907306
13.65,22.42,16.99,0.06,14.49,75.71,4.04,2021-10-12,171623003907306
11.16,23.23,17.95,4.63,6.4,83.43,5.24,2021-10-13,171623003907306
17.07,22.24,20.04,15.31,5.3,88.88,3.11,2021-10-14,171623003907306
9.09,21.06,15.59,10.95,6.13,81.39,4.63,2021-10-15,171623003907306
5.03,15.82,9.83,0.0,16.39,68.86,5.73,2021-10-16,171623003907306
4.81,19.36,10.93,0.0,15.29,66.35,4.27,2021-10-17,171623003907306
6.04,21.86,12.91,0.01,14.87,66.37,3.46,2021-10-18,171623003907306
6.78,19.72,12.61,0.0,12.16,70.82,3.99,2021-10-19,171623003907306
8.92,23.06,15.5,0.05,13.09,72.75,5.28,2021-10-20,171623003907306
8.79,15.67,11.57,0.14,5.65,80.79,6.02,2021-10-21,171623003907306
5.35,13.01,10.12,0.59,7.55,82.54,2.84,2021-10-22,171623003907306
3.22,14.0,8.67,0.61,8.71,76.88,2.02,2021-10-23,171623003907306
8.56,20.65,14.67,55.7,2.52,92.22,5.63,2021-10-24,171623003907306
5.67,16.82,10.39,2.1,5.85,87.46,7.39,2021-10-25,171623003907306
4.29,14.63,8.4,0.01,12.35,79.76,3.15,2021-10-26,171623003907306
3.06,15.67,8.75,0.01,12.77,74.68,4.72,2021-10-27,171623003907306
7.25,14.12,10.2,15.93,2.66,91.98,5.78,2021-10-28,171623003907306
9.36,14.95,11.65,7.27,3.1,92.99,5.65,2021-10-29,171623003907306
6.65,14.61,11.38,0.57,6.11,88.36,5.75,2021-10-30,171623003907306
2.54,14.81,8.37,0.03,6.98,78.7,5.22,2021-10-31,171623003907306
-0.26,7.68,3.21,0.0,7.35,79.17,3.58,2021-11-01,171623003907306
-3.17,8.94,2.29,0.0,12.91,74.96,3.82,2021-11-02,171623003907306
-3.38,9.29,2.37,0.0,10.37,73.17,2.36,2021-11-03,171623003907306
-1.55,10.23,3.77,0.0,8.36,63.62,1.93,2021-11-04,171623003907306
-2.64,11.37,3.73,0.0,12.83,69.39,3.04,2021-11-05,171623003907306
-1.6,14.25,5.55,0.0,12.52,73.9,3.51,2021-11-06,171623003907306
1.39,17.56,8.6,0.0,11.1,75.95,4.51,2021-11-07,171623003907306
5.05,19.79,10.97,0.0,10.47,77.7,5.02,2021-11-08,171623003907306
6.64,14.32,9.87,0.0,5.31,92.81,2.4,2021-11-09,171623003907306
6.6,17.06,11.33,0.12,3.33,88.36,4.63,2021-11-10,171623003907306
4.15,13.51,10.0,11.32,5.55,78.43,7.45,2021-11-11,171623003907306
0.79,7.03,3.71,0.04,3.9,70.57,8.42,2021-11-12,171623003907306
-0.6,4.06,1.51,0.33,4.31,78.23,6.21,2021-11-13,171623003907306
-2.66,4.36,1.5,1.87,3.21,77.98,7.94,2021-11-14,171623003907306
-3.05,7.09,1.04,0.0,4.46,82.83,3.38,2021-11-15,171623003907306
-0.93,14.02,6.46,0.01,8.93,88.65,5.59,2021-11-16,171623003907306
4.81,19.56,13.1,3.11,3.02,84.39,7.65,2021-11-17,171623003907306
-3.53,5.11,1.71,0.25,10.23,66.74,6.79,2021-11-18,171623003907306
-5.58,5.06,-0.62,0.0,9.82,71.97,3.35,2021-11-19,171623003907306
-0.62,12.33,4.58,0.03,9.3,73.01,4.61,2021-11-20,171623003907306
-0.78,14.08,6.88,5.01,9.31,76.18,5.32,2021-11-21,171623003907306
-6.1,1.94,-2.63,0.0,11.19,65.75,4.25,2021-11-22,171623003907306
-4.69,6.06,-0.2,0.0,9.92,62.68,4.34,2021-11-23,171623003907306
-0.94,12.26,5.71,1.7,5.79,75.08,8.13,2021-11-24,171623003907306
-6.51,9.68,3.49,2.84,4.05,80.77,7.32,2021-11-25,171623003907306
-7.38,1.28,-3.35,0.0,6.23,64.61,3.5,2021-11-26,171623003907306
-2.47,8.14,1.89,0.05,3.37,79.05,5.15,2021-11-27,171623003907306
-4.15,4.22,-0.86,0.0,10.4,71.36,5.4,2021-11-28,171623003907306
-4.05,6.31,1.19,0.0,4.7,61.92,5.3,2021-11-29,171623003907306
0.93,11.89,4.75,0.01,9.87,83.93,3.62,2021-11-30,171623003907306
1.97,11.28,6.0,4.87,5.74,93.74,3.79,2021-12-01,171623003907306
4.5,16.35,8.6,0.0,7.76,78.46,5.34,2021-12-02,171623003907306
2.0,15.31,7.06,0.0,9.19,82.69,3.87,2021-12-03,171623003907306
0.11,8.69,3.18,0.22,9.03,74.9,4.5,2021-12-04,171623003907306
-1.55,13.38,6.04,4.8,2.02,85.66,6.9,2021-12-05,171623003907306
-7.75,7.61,-0.64,0.41,9.84,62.88,8.82,2021-12-06,171623003907306
-7.75,-3.09,-5.21,0.0,3.94,57.59,2.83,2021-12-07,171623003907306
-4.33,3.27,-1.21,0.0,9.32,76.22,4.38,2021-12-08,171623003907306
-1.45,8.7,2.71,0.0,4.73,84.46,6.27,2021-12-09,171623003907306
0.74,18.05,8.71,17.06,2.69,98.21,5.63,2021-12-10,171623003907306
-1.99,17.98,3.94,0.85,5.42,74.79,10.13,2021-12-11,171623003907306
-2.62,9.45,2.04,0.0,9.46,69.61,6.15,2021-12-12,171623003907306
-1.73,10.56,2.85,0.02,8.82,79.47,4.41,2021-12-13,171623003907306
-0.93,10.6,5.98,0.96,5.82,88.65,5.72,2021-12-14,171623003907306
10.1,17.04,13.72,1.09,3.04,86.66,11.34,2021-12-15,171623003907306
-1.72,14.67,7.39,2.96,9.05,74.34,7.56,2021-12-16,171623003907306
-4.01,2.91,0.26,3.31,5.08,77.55,3.98,2021-12-17,171623003907306
-4.12,4.52,1.72,6.78,2.7,88.04,4.78,2021-12-18,171623003907306
-5.16,3.65,-1.93,0.0,7.93,84.44,2.58,2021-12-19,171623003907306
-3.57,5.92,-0.77,0.0,9.19,87.8,4.81,2021-12-20,171623003907306
-3.63,7.72,0.28,0.0,8.47,84.02,5.09,2021-12-21,171623003907306
-5.86,1.75,-2.67,0.0,8.65,68.46,3.85,2021-12-22,171623003907306
-2.82,8.37,2.89,0.0,5.8,83.72,6.57,2021-12-23,171623003907306
6.04,15.79,11.67,0.59,3.2,94.73,8.56,2021-12-24,171623003907306
4.17,15.48,10.22,1.99,4.37,86.19,4.11,2021-12-25,171623003907306
-0.42,8.62,4.73,2.12,5.37,85.36,4.32,2021-12-26,171623003907306
2.03,14.23,9.44,0.42,3.07,83.26,6.9,2021-12-27,171623003907306
0.15,2.47,1.66,20.5,1.98,89.68,4.22,2021-12-28,171623003907306
-1.04,2.55,1.09,0.65,4.43,86.78,3.19,2021-12-29,171623003907306
-1.66,6.22,2.33,0.16,2.43,89.51,2.6,2021-12-30,171623003907306
4.44,12.97,7.65,0.29,3.9,97.45,3.87,2021-12-31,171623003907306
-1.43,5.32,2.17,7.99,2.96,92.17,6.44,2022-01-01,171623003907306
-9.42,-2.11,-4.34,0.47,3.61,86.71,6.41,2022-01-02,171623003907306
-10.73,-2.57,-7.18,0.0,9.85,79.25,3.69,2022-01-03,171623003907306
-6.58,2.31,-2.11,0.0,7.78,81.53,8.33,2022-01-04,171623003907306
-13.26,-0.03,-7.16,0.0,7.92,74.97,10.32,2022-01-05,171623003907306
-14.07,-9.42,-11.6,0.0,7.88,77.0,6.54,2022-01-06,171623003907306
-17.54,-8.71,-12.74,0.0,9.23,76.44,3.61,2022-01-07,171623003907306
-11.0,2.9,-3.74,3.41,2.36,85.48,7.72,2022-01-08,171623003907306
-11.45,2.39,-3.37,1.59,8.68,74.83,6.73,2022-01-09,171623003907306
-12.26,-1.51,-8.28,0.0,9.1,72.25,4.66,2022-01-10,171623003907306
-12.62,0.86,-5.43,0.0,9.1,68.46,6.77,2022-01-11,171623003907306
-2.43,4.14,0.93,0.0,4.47,92.21,4.19,2022-01-12,171623003907306
-2.12,5.34,0.59,0.02,7.24,94.78,3.98,2022-01-13,171623003907306
-2.0,4.56,0.41,0.22,4.22,90.18,3.71,2022-01-14,171623003907306
-7.75,-0.49,-3.27,0.36,7.39,74.79,7.09,2022-01-15,171623003907306
-10.85,-0.37,-5.57,0.04,9.21,78.92,3.91,2022-01-16,171623003907306
-7.79,-0.9,-4.74,0.0,3.45,85.21,5.71,2022-01-17,171623003907306
-8.5,6.37,-0.42,0.0,9.18,86.69,6.77,2022-01-18,171623003907306
-11.42,3.47,-3.54,0.0,6.41,74.98,7.77,2022-01-19,171623003907306
-15.01,-7.0,-11.63,0.0,11.25,77.24,5.07,2022-01-20,171623003907306
-13.9,-3.78,-8.85,0.0,11.01,77.41,2.41,2022-01-21,171623003907306
-11.35,1.9,-5.36,0.0,9.89,76.74,5.21,2022-01-22,171623003907306
-8.83,-0.12,-4.17,0.03,9.03,76.98,6.04,2022-01-23,171623003907306
-9.17,5.06,-3.5,0.18,4.84,81.94,6.53,2022-01-24,171623003907306
-15.32,-5.85,-10.91,0.0,10.2,74.83,5.1,2022-01-25,171623003907306
-19.0,-8.06,-13.71,0.0,11.42,77.71,2.95,2022-01-26,171623003907306
-11.58,1.96,-4.19,0.24,7.63,83.85,5.38,2022-01-27,171623003907306
-11.17,-3.12,-5.63,0.67,6.93,85.13,4.55,2022-01-28,171623003907306
-13.75,-2.37,-7.56,0.0,7.81,74.07,3.74,2022-01-29,171623003907306
-7.41,0.75,-3.93,0.15,9.83,85.85,4.52,2022-01-30,171623003907306
-8.78,3.27,-2.2,0.0,10.28,82.05,4.56,2022-01-31,171623003907306
-0.91,6.02,2.49,9.68,4.78,94.22,6.13,2022-02-01,171623003907306
-8.7,0.1,-4.41,18.27,1.79,92.68,8.81,2022-02-02,171623003907306
-9.86,-5.72,-7.0,6.45,3.24,93.29,8.26,2022-02-03,171623003907306
-16.19,-4.14,-9.64,0.01,9.11,91.53,4.49,2022-02-04,171623003907306
-23.16,-8.23,-14.56,0.0,13.6,94.92,4.37,2022-02-05,171623003907306
-12.57,0.58,-6.35,0.0,13.46,92.74,5.24,2022-02-06,171623003907306
-13.01,-4.77,-8.71,0.0,9.88,90.72,3.9,2022-02-07,171623003907306
-14.56,3.47,-3.89,0.0,10.5,93.95,5.29,2022-02-08,171623003907306
-2.58,5.26,0.99,0.0,7.03,88.69,4.94,2022-02-09,171623003907306
-5.64,1.98,-1.36,0.0,10.5,80.2,5.05,2022-02-10,171623003907306
-4.5,7.62,2.0,9.78,8.75,86.45,7.29,2022-02-11,171623003907306
-9.33,-4.13,-6.42,0.02,6.86,67.96,5.66,2022-02-12,171623003907306
-12.57,-6.66,-9.79,0.43,6.55,78.83,3.11,2022-02-13,171623003907306
-13.67,-0.47,-7.39,0.03,10.37,74.49,2.41,2022-02-14,171623003907306
-9.02,6.65,-0.74,0.0,10.67,81.24,5.72,2022-02-15,171623003907306
4.35,12.83,9.1,8.44,9.74,89.72,10.57,2022-02-16,171623003907306
-10.76,12.99,0.06,20.83,1.92,88.26,9.66,2022-02-17,171623003907306
-15.59,-0.69,-6.81,0.0,12.44,80.31,6.78,2022-02-18,171623003907306
-12.15,-0.72,-6.99,0.0,14.63,69.48,5.88,2022-02-19,171623003907306
-8.41,9.99,1.0,0.0,14.32,80.77,7.91,2022-02-20,171623003907306
1.17,13.99,7.4,1.88,14.05,93.33,6.73,2022-02-21,171623003907306
-5.17,17.73,7.54,6.0,5.29,83.56,8.45,2022-02-22,171623003907306
-7.69,-1.41,-4.68,0.48,9.35,67.85,5.81,2022-02-23,171623003907306
-4.44,1.79,-1.57,4.0,3.48,82.76,4.77,2022-02-24,171623003907306
-8.24,-0.37,-3.71,0.06,7.88,82.13,5.01,2022-02-25,171623003907306
-10.31,1.9,-4.17,0.0,16.24,77.83,2.6,2022-02-26,171623003907306
-6.2,7.71,0.11,0.0,17.57,72.21,4.04,2022-02-27,171623003907306
-1.86,10.96,3.51,0.0,15.18,68.31,4.58,2022-02-28,171623003907306
0.7,17.67,7.18,0.0,14.36,79.29,4.62,2022-03-01,171623003907306
-1.41,16.79,7.18,0.0,13.03,82.46,4.5,2022-03-02,171623003907306
-2.4,5.93,0.82,0.0,10.54,72.28,5.79,2022-03-03,171623003907306
-3.14,8.7,2.89,0.0,12.38,74.74,5.26,2022-03-04,171623003907306
2.09,21.17,12.9,3.57,11.33,84.56,9.2,2022-03-05,171623003907306
1.34,16.42,7.39,12.54,16.2,76.65,7.44,2022-03-06,171623003907306
-6.42,3.22,-0.24,12.45,6.81,85.48,6.73,2022-03-07,171623003907306
-6.86,4.34,-1.28,0.0,17.33,78.08,1.87,2022-03-08,171623003907306
-3.11,8.59,1.52,0.0,18.15,73.22,3.73,2022-03-09,171623003907306
-3.59,5.31,-0.03,1.43,11.6,76.05,3.9,2022-03-10,171623003907306
-7.52,1.29,-2.77,1.65,9.59,70.92,6.64,2022-03-11,171623003907306
-11.14,-3.43,-7.41,0.0,16.09,62.3,7.27,2022-03-12,171623003907306
-7.36,12.32,2.54,0.0,19.17,74.19,6.7,2022-03-13,171623003907306
0.43,16.08,7.79,0.01,18.88,76.6,6.79,2022-03-14,171623003907306
5.96,18.95,12.32,0.07,15.32,80.16,3.23,2022-03-15,171623003907306
5.59,20.47,12.55,0.0,15.82,78.68,4.15,2022-03-16,171623003907306
7.47,21.6,13.75,0.01,15.18,83.79,4.01,2022-03-17,171623003907306
9.61,15.91,12.39,12.11,4.03,91.48,3.38,2022-03-18,171623003907306
1.49,10.14,5.24,2.66,6.78,86.36,6.11,2022-03-19,171623003907306
-0.84,18.22,8.79,0.0,20.98,70.07,4.09,2022-03-20,171623003907306
6.58,21.26,13.17,1.74,19.49,68.52,5.95,2022-03-21,171623003907306
9.78,14.59,11.96,16.21,7.6,90.17,8.09,2022-03-22,171623003907306
4.46,15.62,10.51,2.79,8.22,85.46,7.17,2022-03-23,171623003907306
0.98,6.08,4.28,4.79,8.8,86.96,6.02,2022-03-24,171623003907306
-0.03,11.46,5.03,0.12,10.49,73.18,8.11,2022-03-25,171623003907306
-4.65,4.81,0.32,0.0,16.87,65.52,7.74,2022-03-26,171623003907306
-5.43,4.62,-1.03,0.0,23.9,65.4,4.33,2022-03-27,171623003907306
-4.78,4.87,0.11,0.0,21.7,61.68,3.99,2022-03-28,171623003907306
-2.15,6.46,2.81,0.05,6.57,75.92,7.92,2022-03-29,171623003907306
5.13,20.38,14.8,44.83,3.7,92.9,9.03,2022-03-30,171623003907306
-0.03,6.3,3.28,2.33,6.09,81.64,8.11,2022-03-31,171623003907306
-3.04,8.42,2.86,0.03,17.81,72.94,3.64,2022-04-01,171623003907306
-2.13,12.0,3.77,0.54,8.15,83.58,6.39,2022-04-02,171623003907306
-1.49,14.58,7.29,0.16,22.34,70.95,3.12,2022-04-03,171623003907306
4.63,15.53,9.28,0.39,16.41,76.8,5.0,2022-04-04,171623003907306
2.33,13.7,8.86,0.5,9.47,89.04,4.39,2022-04-05,171623003907306
3.54,14.81,9.81,14.46,16.22,74.02,6.95,2022-04-06,171623003907306
2.97,8.59,5.56,1.0,11.73,75.39,7.64,2022-04-07,171623003907306
0.8,6.9,3.67,1.64,9.14,81.45,5.91,2022-04-08,171623003907306
-1.94,10.8,4.74,0.06,20.34,69.27,4.76,2022-04-09,171623003907306
-0.28,17.48,10.95,0.05,21.5,67.03,8.34,2022-04-10,171623003907306
5.52,15.86,11.28,0.28,10.06,85.35,4.0,2022-04-11,171623003907306
3.59,22.73,15.0,0.13,13.73,83.17,7.33,2022-04-12,171623003907306
2.6,22.0,15.61,20.38,6.3,88.92,9.46,2022-04-13,171623003907306
-0.75,13.31,6.85,0.01,26.41,64.48,8.03,2022-04-14,171623003907306
4.43,18.29,11.07,0.1,17.19,76.04,6.8,2022-04-15,171623003907306
1.53,12.02,6.45,0.0,26.16,65.36,5.6,2022-04-16,171623003907306
-1.82,9.9,4.64,4.92,17.7,72.29,5.08,2022-04-17,171623003907306
0.64,8.97,4.44,0.33,8.8,72.7,7.13,2022-04-18,171623003907306
-2.39,11.67,5.18,0.0,24.75,67.77,4.24,2022-04-19,171623003907306
4.13,15.85,9.78,6.58,6.65,75.11,8.63,2022-04-20,171623003907306
9.96,21.06,15.58,2.36,22.36,72.28,3.43,2022-04-21,171623003907306
9.71,24.74,16.98,0.94,14.1,82.26,5.85,2022-04-22,171623003907306
15.42,26.1,20.65,0.25,20.49,78.62,8.81,2022-04-23,171623003907306
13.83,24.88,19.96,13.44,7.89,84.34,8.61,2022-04-24,171623003907306
3.05,15.79,11.08,1.66,16.61,73.45,5.08,2022-04-25,171623003907306
0.15,12.51,6.11,0.0,28.11,68.72,5.17,2022-04-26,171623003907306
0.49,19.25,9.2,0.0,23.54,70.96,3.11,2022-04-27,171623003907306
4.89,16.6,11.41,0.95,8.91,78.15,5.0,2022-04-28,171623003907306
9.89,21.18,15.34,1.46,12.7,80.77,6.44,2022-04-29,171623003907306
12.34,24.6,18.98,6.6,11.78,84.36,8.51,2022-04-30,171623003907306
7.26,14.19,11.09,0.01,7.56,78.85,6.04,2022-05-01,171623003907306
4.62,15.38,11.25,4.83,19.09,80.02,2.96,2022-05-02,171623003907306
7.75,22.55,15.1,12.01,6.13,85.52,7.77,2022-05-03,171623003907306
6.77,19.03,12.42,0.04,13.93,80.17,3.51,2022-05-04,171623003907306
9.24,14.9,12.31,17.24,5.33,92.02,4.69,2022-05-05,171623003907306
10.58,15.42,12.78,2.12,6.99,90.26,5.5,2022-05-06,171623003907306
7.28,20.4,13.63,0.0,28.64,69.24,5.77,2022-05-07,171623003907306
5.22,20.8,13.73,0.0,19.39,71.92,5.98,2022-05-08,171623003907306
11.82,25.85,19.06,0.0,23.77,80.88,8.19,2022-05-09,171623003907306
17.97,28.27,23.32,0.0,21.69,87.03,5.17,2022-05-10,171623003907306
20.16,29.66,24.78,0.0,20.43,86.42,3.34,2022-05-11,171623003907306
18.07,30.45,24.14,0.0,25.46,71.33,4.24,2022-05-12,171623003907306
15.83,30.01,23.15,0.1,26.73,75.28,3.59,2022-05-13,171623003907306
19.5,27.74,23.33,1.03,21.59,71.97,1.43,2022-05-14,171623003907306
12.51,28.24,20.31,5.95,17.44,75.56,4.18,2022-05-15,171623003907306
10.47,24.46,17.59,0.01,27.78,70.87,4.78,2022-05-16,171623003907306
11.78,26.32,19.43,0.1,21.9,68.85,2.95,2022-05-17,171623003907306
15.88,23.41,19.36,4.68,9.22,87.28,4.09,2022-05-18,171623003907306
14.22,28.16,21.8,2.3,24.35,83.36,5.14,2022-05-19,171623003907306
20.18,27.82,23.92,4.76,16.51,83.24,8.21,2022-05-20,171623003907306
13.33,22.98,18.62,15.99,7.24,83.54,4.27,2022-05-21,171623003907306
10.16,18.15,14.15,1.07,21.5,70.2,4.63,2022-05-22,171623003907306
7.04,19.75,13.65,0.4,29.54,66.83,4.72,2022-05-23,171623003907306
9.3,22.23,16.34,0.08,23.56,73.96,5.36,2022-05-24,171623003907306
16.5,25.69,20.95,7.03,14.43,88.73,7.14,2022-05-25,171623003907306
14.16,24.3,19.73,6.98,17.41,85.9,4.24,2022-05-26,171623003907306
12.49,21.7,17.11,5.43,6.77,85.13,3.74,2022-05-27,171623003907306
10.07,23.84,17.59,0.09,27.44,77.85,3.28,2022-05-28,171623003907306
14.78,26.77,20.88,0.0,24.93,76.58,6.96,2022-05-29,171623003907306
16.26,28.75,23.37,0.0,28.04,77.06,7.15,2022-05-30,171623003907306
19.52,29.97,24.9,0.79,18.77,78.44,6.54,2022-05-31,171623003907306
18.89,26.72,22.61,3.79,10.86,84.84,3.39,2022-06-01,171623003907306
14.08,24.79,20.1,0.64,26.98,72.95,3.74,2022-06-02,171623003907306
11.79,26.77,19.53,0.04,30.41,63.79,3.75,2022-06-03,171623003907306
11.73,27.62,20.98,0.0,25.76,58.19,1.66,2022-06-04,171623003907306
17.01,28.13,22.31,0.0,20.59,64.06,2.73,2022-06-05,171623003907306
16.89,25.72,20.73,1.12,15.11,82.55,3.78,2022-06-06,171623003907306
14.97,25.16,20.09,0.4,20.3,80.89,3.3,2022-06-07,171623003907306
13.69,26.62,19.53,6.11,11.94,79.42,5.15,2022-06-08,171623003907306
11.69,25.88,19.07,0.03,25.84,74.54,3.26,2022-06-09,171623003907306
15.2,23.37,18.43,2.38,7.72,74.0,2.33,2022-06-10,171623003907306
14.96,26.0,20.91,0.65,18.05,83.41,3.28,2022-06-11,171623003907306
18.54,29.36,24.07,1.94,15.67,85.94,2.9,2022-06-12,171623003907306
20.85,31.93,26.92,0.18,18.08,85.74,3.49,2022-06-13,171623003907306
23.91,32.29,28.01,0.01,28.49,82.95,4.75,2022-06-14,171623003907306
22.38,32.89,27.89,0.12,26.73,78.33,5.86,2022-06-15,171623003907306
24.1,32.66,27.35,1.78,30.21,77.23,4.92,2022-06-16,171623003907306
18.68,29.91,25.09,1.67,27.88,72.96,4.39,2022-06-17,171623003907306
12.43,25.78,19.65,0.0,31.59,55.5,4.49,2022-06-18,171623003907306
10.6,28.13,20.03,0.0,29.86,60.82,3.41,2022-06-19,171623003907306
13.08,31.44,22.64,0.0,31.37,60.62,3.76,2022-06-20,171623003907306
17.56,33.26,25.86,0.01,30.19,68.82,4.56,2022-06-21,171623003907306
20.3,31.12,25.36,0.2,22.51,70.65,4.05,2022-06-22,171623003907306
16.94,30.05,23.88,0.0,30.24,60.69,2.83,2022-06-23,171623003907306
16.07,31.12,24.21,0.05,23.63,59.14,1.82,2022-06-24,171623003907306
19.06,29.29,24.71,12.56,8.74,68.97,4.08,2022-06-25,171623003907306
17.01,27.74,22.69,10.41,24.36,75.04,5.12,2022-06-26,171623003907306
13.58,25.37,19.85,0.0,31.33,63.65,3.84,2022-06-27,171623003907306
13.2,28.08,21.23,0.0,29.48,57.93,2.01,2022-06-28,171623003907306
14.83,30.41,22.89,0.57,29.58,62.2,3.8,2022-06-29,171623003907306
16.09,31.79,24.32,0.0,30.15,59.46,4.5,2022-06-30,171623003907306
19.72,32.34,25.18,2.85,11.37,77.12,4.3,2022-07-01,171623003907306
19.22,29.11,23.98,0.22,21.05,66.47,2.53,2022-07-02,171623003907306
19.13,31.98,25.32,0.01,30.13,55.41,2.73,2022-07-03,171623003907306
19.66,32.78,26.72,3.33,21.36,69.02,4.05,2022-07-04,171623003907306
24.73,35.57,29.55,2.62,28.12,73.79,4.37,2022-07-05,171623003907306
23.74,32.91,28.15,1.05,20.27,73.41,3.33,2022-07-06,171623003907306
22.03,28.55,24.48,22.24,7.34,87.95,2.87,2022-07-07,171623003907306
20.37,29.36,25.18,37.11,7.27,87.41,2.47,2022-07-08,171623003907306
17.12,28.01,22.8,2.26,25.46,76.86,5.42,2022-07-09,171623003907306
